PWSID,any_pfas_detected,num_pfas_detected,det_11Cl_PF3OUdS,det_4_2_FTS,det_6_2_FTS,det_8_2_FTS,det_9Cl_PF3ONS,det_ADONA,det_HFPO_DA,det_NEtFOSAA,det_NFDHA,det_NMeFOSAA,det_PFBA,det_PFBS,det_PFDA,det_PFDoA,det_PFEESA,det_PFHpA,det_PFHpS,det_PFHxA,det_PFHxS,det_PFMBA,det_PFMPA,det_PFNA,det_PFOA,det_PFOS,det_PFPeA,det_PFPeS,det_PFTA,det_PFTrDA,det_PFUnA,max_4_2_FTS,max_6_2_FTS,max_8_2_FTS,max_9Cl_PF3ONS,max_ADONA,max_HFPO_DA,max_NEtFOSAA,max_NFDHA,max_NMeFOSAA,max_PFBA,max_PFBS,max_PFDA,max_PFDoA,max_PFHpA,max_PFHpS,max_PFHxA,max_PFHxS,max_PFMBA,max_PFMPA,max_PFNA,max_PFOA,max_PFOS,max_PFPeA,max_PFPeS,max_PFUnA,exceeds_pfos,exceeds_pfoa,exceeds_pfhxs,exceeds_pfna,exceeds_hfpo_da,exceeds_any_mcl,hi_component_count,hazard_index,exceeds_hi,exceeds_hi_total,first_sample_date,last_sample_date,num_sample_events,num_samples,system_size,primary_water_type,state,epa_region,treatment_codes_str,treat_gac,treat_iex,treat_nro,treat_pac,treat_mfl,treat_oth,pfas_occurrence,POPULATION_SERVED_COUNT,GW_SW_CODE,OWNER_TYPE_CODE,PRIMARY_SOURCE_CODE,IS_WHOLESALER_IND,is_purchased,exceeds_both_pfos_pfoa,any_regulated_detected,exceeds_any_npdwr,entry_quarter,has_pfas_treatment
PA3480038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-17,2025-11-17,4,6,S,SW,PA,3,"CWL,DFL,GWD,OTH,POB",0.0,0.0,0.0,0.0,0.0,1.0,No,9008,SW,P,SW,N,0,0,0,0,2025Q1,0
PA3480046,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-23,2024-11-14,4,4,L,SW,PA,3,"CWL,DFL,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,117259,SW,L,SW,N,0,0,0,0,2024Q1,0
PA3480050,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-08,2023-11-07,4,4,L,SW,PA,3,"CON,CWL,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,96867,SW,L,SW,N,0,0,0,0,2023Q1,0
PA3480052,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-05-20,2025-11-18,2,5,S,GW,PA,3,"GWD,SSF",0.0,0.0,0.0,0.0,0.0,0.0,No,5800,GW,L,GW,N,0,0,0,0,2025Q2,0
PA3480055,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-17,2025-08-14,3,5,L,MX,PA,3,"CON,GWD,NMT,OTH,POB",0.0,0.0,0.0,0.0,0.0,1.0,No,23763,SW,P,SW,N,0,0,0,0,2025Q1,0
PA3480057,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-10-17,2025-07-17,4,4,L,SW,PA,3,"CON,CWL,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,40000,SW,L,SW,N,0,0,0,0,2024Q4,0
PA3480816,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.003,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-01-24,2023-07-19,2,2,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,2700,GW,M,GW,N,0,0,0,0,2023Q1,0
PA3540011,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-20,2024-11-19,4,4,S,SW,PA,3,"CON,INF,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,5584,SW,L,SW,N,0,0,0,0,2024Q1,0
PA3540012,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-23,2024-10-15,4,4,S,SW,PA,3,"CON,CWL,PAC",0.0,0.0,0.0,1.0,0.0,0.0,No,8000,SW,L,SW,N,0,0,0,0,2024Q1,0
PA3540014,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-19,2024-09-24,2,4,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,6700,GW,P,GW,N,0,0,0,0,2024Q1,0
PA3540017,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-19,2025-09-23,3,9,S,SW,PA,3,"CON,CWL,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,7100,SW,L,SW,N,0,0,0,0,2025Q1,0
PA3540030,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0056,,,,,0.017,,,,1,0,0,0,0,1,1.0,0.5599999999999999,0.0,0.0,2025-03-24,2025-08-25,3,3,S,SW,PA,3,,,,,,,,,4200,SW,L,SW,N,0,0,1,1,2025Q1,0
PA3540032,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,0.0068,,,0.0067,,0.015,,,0.0023,1,0,0,0,0,1,2.0,1.35,1.0,1.0,2024-04-23,2024-10-14,2,2,S,GW,PA,3,"AIR,CWL,GWD,NMT,OTH",0.0,0.0,0.0,0.0,0.0,1.0,Yes,5583,GW,P,GW,N,0,0,1,1,2024Q2,0
PA3540035,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-22,2023-12-12,4,4,S,SW,PA,3,"CON,CWL",0.0,0.0,0.0,0.0,0.0,0.0,DK,7275,SW,L,SW,N,0,0,0,0,2023Q1,0
PA3540038,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-22,2023-12-06,4,14,L,SW,PA,3,"CON,DFL,GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,31850,SW,L,SW,N,0,0,0,0,2023Q1,0
PA3540041,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-20,2024-11-19,4,4,S,SW,PA,3,"CON,CWL",0.0,0.0,0.0,0.0,0.0,0.0,No,6000,SW,L,SW,N,0,0,0,0,2024Q1,0
PA3540044,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0074,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-01-24,2024-02-08,4,4,S,SW,PA,3,DFL,0.0,0.0,0.0,0.0,0.0,0.0,No,9500,SW,L,SW,N,0,0,0,0,2023Q1,0
PA3540047,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-06,2023-08-23,2,6,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,3870,GW,L,GW,N,0,0,0,0,2023Q1,0
PA4050002,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-23,2024-10-16,4,4,S,SW,PA,3,"CON,CWL",0.0,0.0,0.0,0.0,0.0,0.0,DK,5127,SW,L,SW,N,0,0,0,0,2024Q1,0
PA4050028,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-18,2025-11-19,4,4,S,SW,PA,3,"CON,DAF,NMT,POB",0.0,0.0,0.0,0.0,0.0,0.0,Yes,100,SW,L,SW,N,0,0,0,0,2025Q1,0
PA4050029,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-25,2024-10-16,2,2,S,GW,PA,3,"CWL,GWD,NMT",0.0,0.0,0.0,0.0,0.0,0.0,No,801,GW,P,GW,N,0,0,0,0,2024Q1,0
PA4070017,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-01-23,2023-10-10,4,4,S,SW,PA,3,"CWL,DFL",0.0,0.0,0.0,0.0,0.0,0.0,No,8523,SW,L,SWP,N,1,0,0,0,2023Q1,0
PA4070021,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-21,2023-11-21,4,4,S,SW,PA,3,CON,0.0,0.0,0.0,0.0,0.0,0.0,No,6500,SW,L,SW,N,0,0,0,0,2023Q1,0
PA4070023,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-06-26,2025-09-23,2,8,L,SW,PA,3,,,,,,,,,62500,SW,L,SW,N,0,0,0,0,2025Q2,0
PA4110003,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-03-24,2025-11-17,4,12,S,GU,PA,3,"CWL,GWD,IEX",0.0,1.0,0.0,0.0,0.0,0.0,DK,4500,SW,L,GU,N,0,0,0,0,2025Q1,0
PA4110009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-01-21,2025-10-22,4,8,S,SW,PA,3,"CON,CWL,DAF,DFL,MFL",0.0,0.0,0.0,0.0,1.0,0.0,No,8500,SW,L,SW,N,0,0,0,0,2025Q1,0
PA4110013,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-18,2025-11-17,4,6,S,GU,PA,3,"AIR,CWL,DFL,GWD,OTH",0.0,0.0,0.0,0.0,0.0,1.0,No,2100,SW,L,SW,N,0,0,0,0,2025Q1,0
PA4110017,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-06,2024-03-05,4,4,L,MX,PA,3,"CON,CWL,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,22617,SW,L,SW,N,0,0,0,0,2023Q2,0
PA4110023,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0209,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-20,2023-12-11,4,4,S,SW,PA,3,"CON,CWL",0.0,0.0,0.0,0.0,0.0,0.0,No,3152,SW,L,SW,N,0,0,0,0,2023Q1,0
PA4110027,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-16,2024-10-14,4,8,S,SW,PA,3,"CON,DFL,NMT,POB,PSD",0.0,0.0,0.0,0.0,0.0,0.0,Yes,6500,SW,L,SW,N,0,0,0,0,2024Q1,0
PA4110034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-21,2023-10-30,4,4,L,SW,PA,3,"ADS,DFL,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,49500,SW,L,SW,N,0,0,0,0,2023Q1,0
PA4110041,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2025-02-18,2025-08-19,3,6,S,SW,PA,3,,,,,,,,,4400,SW,L,SWP,N,1,0,0,0,2025Q1,0
PA4110060,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-04-23,2024-10-16,2,7,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,3200,GW,P,GWP,N,1,0,0,0,2024Q2,0
PA4110299,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-18,2024-12-17,4,4,S,SW,PA,3,DKN,0.0,0.0,0.0,0.0,0.0,0.0,No,989,SW,P,SWP,N,1,0,0,0,2024Q1,0
PA4140075,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-06-18,2024-12-18,2,4,S,GW,PA,3,"NMT,NTU",0.0,0.0,0.0,0.0,0.0,0.0,Yes,9500,GW,L,GW,N,0,0,0,0,2024Q2,0
PA4140077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-03-22,2023-09-20,2,2,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,1900,GW,L,GW,N,0,0,0,0,2023Q1,0
PA4140082,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0038,,,,,,,0.0039,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-01-24,2023-07-19,2,4,S,GW,PA,3,"CWL,GWD,NTU",0.0,0.0,0.0,0.0,0.0,0.0,No,6000,GW,L,GW,N,0,0,0,0,2023Q1,0
PA4140087,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-02-14,2024-11-12,4,6,L,MX,PA,3,"CON,GWD,POB",0.0,0.0,0.0,0.0,0.0,0.0,No,20784,SW,P,SW,N,0,0,0,0,2024Q1,0
PA4140095,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-05-07,2024-10-28,2,3,L,GW,PA,3,"CWL,GAC,MFL,NMT,OTH",1.0,0.0,0.0,0.0,1.0,1.0,Yes,37000,GW,S,GW,N,0,0,0,0,2024Q2,0
PA4140096,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-01-10,2023-10-11,4,12,L,GW,PA,3,"DFL,GAC,GWD,MFL,NMT",1.0,0.0,0.0,0.0,1.0,0.0,Yes,72000,SW,L,SW,N,0,0,0,0,2023Q1,0
PA4140098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0051,,,,1,0,0,0,0,1,0.0,0.0,0.0,0.0,2024-01-16,2024-10-16,4,11,S,GU,PA,3,"CON,CWL,GWD,IEX,NMT,PAC,SFN",0.0,1.0,0.0,1.0,0.0,0.0,Yes,5200,SW,S,SW,N,0,0,1,1,2024Q1,0
PA4140118,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0042,,,,,,,,,0,0,0,0,0,0,1.0,0.42,0.0,0.0,2023-03-21,2024-11-19,2,5,S,GW,PA,3,GWD,0.0,0.0,0.0,0.0,0.0,0.0,No,3300,GW,L,GW,N,0,0,1,0,2023Q1,0
PA4180048,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-17,2024-10-17,4,4,S,SW,PA,3,"ADS,NMT",0.0,0.0,0.0,0.0,0.0,0.0,Yes,10000,SW,L,SW,N,0,0,0,0,2024Q1,0
PA4180049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-03-19,2024-12-16,4,5,S,SW,PA,3,CON,0.0,0.0,0.0,0.0,0.0,0.0,No,9700,SW,L,SWP,N,1,0,0,0,2024Q1,0
PA4190008,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-02-08,2023-11-14,4,5,L,SW,PA,3,"MFL,NMT,PSD",0.0,0.0,0.0,0.0,1.0,0.0,Yes,29382,SW,P,SW,N,0,0,0,0,2023Q1,0
PA4190013,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0052,0.004,,,0.0045,,0.0084,,,,,0.0079,0.004,0.0115,,,0,1,0,0,0,1,1.0,0.002,0.0,0.0,2024-01-11,2024-07-09,2,2,L,GW,PA,3,NTU,0.0,0.0,0.0,0.0,0.0,0.0,No,15282,GW,P,GW,N,0,0,1,1,2024Q1,0
PA4190017,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2024-01-17,2024-10-30,4,4,S,GU,PA,3,"CWL,MFL,NMT",0.0,0.0,0.0,0.0,1.0,0.0,Yes,969,SW,L,GU,N,0,0,0,0,2024Q1,0
PA4190398,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2023-06-19,2023-12-11,2,4,S,GW,PA,3,"GAC,OTH",1.0,0.0,0.0,0.0,0.0,1.0,No,4000,GW,P,GW,N,0,0,0,0,2023Q2,0
